"LTER_site","local_site","logger","date","year","jday","airtemp_max","flag_airtemp_max","airtemp_min","flag_airtemp_min","airtemp_avg","flag_airtemp_avg","rh_max","flag_rh_max","rh_min","flag_rh_min","rh_avg","flag_rh_avg","bp_max","flag_bp_max","bp_min","flag_bp_min","bp_avg","flag_bp_avg","ws_max","flag_ws_max","ws_min","flag_ws_min","ws_avg","flag_ws_avg","wd","flag_wd","solrad_avg","flag_solrad_avg","solrad_tot","flag_solrad_tot","ppt_tot","flag_ppt_tot","snowdepth_avg","flag_snowdepth_avg","soiltemp_5cm_max","flag_soiltemp_5cm_max","soiltemp_5cm_min","flag_soiltemp_5cm_min","soiltemp_5cm_avg","flag_soiltemp_5cm_avg","soilmoist_5cm_avg","flag_soilmoist_5cm_avg","soilmoistprof_10cm_avg","flag_soilmoistprof_10cm_avg","soilmoistprof_20cm_avg","flag_soilmoistprof_20cm_avg","soilmoistprof_30cm_avg","flag_soilmoistprof_30cm_avg","soilmoistprof_50cm_avg","flag_soilmoistprof_50cm_avg","soilmoistprof_70cm_avg","flag_soilmoistprof_70cm_avg","soilmoistprof_100cm_avg","flag_soilmoistprof_100cm_avg","soilmoistprof_150cm_avg","flag_soilmoistprof_150cm_avg","soilmoistprof_200cm_avg","flag_soilmoistprof_200cm_avg","airtemp_hmp1_max","flag_airtemp_hmp1_max","airtemp_hmp1_min","flag_airtemp_hmp1_min","airtemp_hmp1_avg","flag_airtemp_hmp1_avg","airtemp_hmp2_max","flag_airtemp_hmp2_max","airtemp_hmp2_min","flag_airtemp_hmp2_min","airtemp_hmp2_avg","flag_airtemp_hmp2_avg","airtemp_hmp3_max","flag_airtemp_hmp3_max","airtemp_hmp3_min","flag_airtemp_hmp3_min","airtemp_hmp3_avg","flag_airtemp_hmp3_avg","rh_hmp1_max","flag_rh_hmp1_max","rh_hmp1_min","flag_rh_hmp1_min","rh_hmp1_avg","flag_rh_hmp1_avg","rh_hmp2_max","flag_rh_hmp2_max","rh_hmp2_min","flag_rh_hmp2_min","rh_hmp2_avg","flag_rh_hmp2_avg","rh_hmp3_max","flag_rh_hmp3_max","rh_hmp3_min","flag_rh_hmp3_min","rh_hmp3_avg","flag_rh_hmp3_avg","snowdepth_avgofmed","flag_snowdepth_avgofmed"
"NWT","c1","cr1000",2018-12-15,2018,349,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",710.7,"n",703.4,"n",706.655,"n",14.97,"n",0,"n",3.33551,"n",NaN,"m",45.2109,"n",2.60415,"n",0,"n",0.67633,"n",-0.035,"n",-0.08,"n",-0.05753,"n",0.102,"n",8.21403,"n",10.20903,"n",11.72167,"n",4.63565,"n",7.11309,"n",0.337,"n",6.69099,"n",0.55778,"n",2.703,"n",-3.184,"n",-0.57197,"n",2.775,"n",-3.279,"n",-0.59117,"n",2.656,"n",-3.398,"n",-0.69874,"n",57.61,"n",19.95,"n",33.8356,"n",56.86,"n",18.9,"n",32.7585,"n",57.39,"n",19.78,"n",33.5848,"n",NaN,NaN
"NWT","c1","cr1000",2018-12-16,2018,350,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",712.5,"n",709.2,"n",711.106,"n",7.526,"n",0,"n",1.20442,"n",NaN,"m",103.9439,"n",5.98717,"n",0,"n",0.67156,"n",-0.021,"n",-0.055,"n",-0.0367,"n",0.102,"n",8.16014,"n",10.025,"n",11.70403,"n",4.63736,"n",7.11217,"n",0.33699,"n",6.6956,"n",0.558,"n",8.05,"n",-7.879,"n",-0.12037,"n",8.14,"n",-7.927,"n",-0.14193,"n",8.14,"n",-8.05,"n",-0.2351,"n",64.82,"n",12.87,"n",32.5517,"n",63.88,"n",12.02,"n",31.49,"n",64.65,"n",12.82,"n",32.2972,"n",NaN,NaN
"NWT","c1","cr1000",2018-12-17,2018,351,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",710.7,"n",703.7,"n",706.723,"n",12.01,"n",0,"n",2.96473,"n",NaN,"m",91.4325,"n",5.26651,"n",0.00999999999999979,"n",0.66997,"n",-0.007,"n",-0.059,"n",-0.03197,"n",0.102,"n",7.88322,"n",9.78778,"n",11.67562,"n",4.64163,"n",7.11092,"n",0.33695,"n",6.70239,"n",0.55802,"n",6.275,"n",-10.89,"n",-1.06278,"n",6.275,"n",-10.94,"n",-1.08176,"n",6.204,"n",-11.01,"n",-1.1815,"n",64.76,"n",21.93,"n",42.5765,"n",63.73,"n",20.67,"n",41.4858,"n",64.59,"n",21.47,"n",42.3026,"n",NaN,NaN
"NWT","c1","cr1000",2018-12-18,2018,352,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",704.8,"n",697.1,"n",701.716,"n",21.91,"n",0,"n",5.35751,"n",NaN,"m",101.5658,"n",5.85019,"n",0,"n",0.66269,"n",0.004,"n",-0.043,"n",-0.01706,"n",0.102,"n",8.0432,"n",9.65924,"n",11.64257,"n",4.64699,"n",7.11051,"n",0.33697,"n",6.70726,"n",0.5584,"n",0.507,"n",-4.71,"n",-2.46278,"n",0.769,"n",-4.757,"n",-2.5062,"n",0.293,"n",-4.829,"n",-2.62263,"n",74.21,"n",33.08,"n",55.1277,"n",73.42,"n",32.08,"n",54.1384,"n",74.12,"n",33.05,"n",54.9766,"n",NaN,NaN
"NWT","c1","cr1000",2018-12-19,2018,353,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",705.8,"n",695.4,"n",700.92,"n",20.33,"n",0,"n",3.94747,"n",NaN,"m",46.9154,"n",2.70233,"n",0.59,"n",0.69685,"n",0.003,"n",-0.038,"n",-0.01644,"n",0.102,"n",7.99865,"n",9.60389,"n",11.61014,"n",4.64982,"n",7.11074,"n",0.33694,"n",6.71198,"n",0.55883,"n",-3.283,"n",-9.71,"n",-6.73137,"n",-3.259,"n",-9.86,"n",-6.78962,"n",-3.402,"n",-9.93,"n",-6.92855,"n",89.2,"n",60.9,"n",76.0252,"n",88.7,"n",59.78,"n",75.3167,"n",89.5,"n",61.17,"n",76.2126,"n",NaN,NaN
"NWT","c1","cr1000",2018-12-20,2018,354,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",707.4,"n",700.8,"n",704.959,"n",17.01,"n",0,"n",5.49522,"n",NaN,"m",101.7963,"n",5.86347,"n",0.0400000000000009,"n",0.73467,"n",-0.015,"n",-0.059,"n",-0.03973,"n",0.102,"n",8.12507,"n",9.60125,"n",11.58153,"n",4.65523,"n",7.11124,"n",0.33696,"n",6.71869,"n",0.559,"n",-0.331,"n",-10.62,"n",-5.19506,"n",-0.331,"n",-10.69,"n",-5.24419,"n",-0.522,"n",-10.81,"n",-5.37534,"n",84.4,"n",34.91,"n",57.4816,"n",83.7,"n",33.78,"n",56.531,"n",84.5,"n",34.72,"n",57.4828,"n",NaN,NaN
"NWT","c1","cr1000",2018-12-21,2018,355,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",702.4,"n",695.2,"n",697.773,"n",18.72,"n",0,"n",6.71114,"n",NaN,"m",88.5044,"n",5.09785,"n",0,"n",0.72897,"n",-0.035,"n",-0.075,"n",-0.0549,"n",0.102,"n",8.12889,"n",9.60535,"n",11.55694,"n",4.66122,"n",7.11209,"n",0.33694,"n",6.72246,"n",0.559,"n",2.266,"n",-4.714,"n",-1.68826,"n",2.171,"n",-5.211,"n",-1.72877,"n",2.051,"n",-4.881,"n",-1.84269,"n",69.27,"n",19.82,"n",42.8727,"n",68.45,"n",18.8,"n",41.8583,"n",69.13,"n",19.57,"n",42.681,"n",NaN,NaN
"NWT","c1","cr1000",2018-12-22,2018,356,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",704.6,"n",697.4,"n",700.548,"n",17.76,"n",0,"n",4.04103,"n",NaN,"m",57.6853,"n",3.32267,"n",0.279999999999999,"n",0.72777,"n",-0.028,"n",-0.058,"n",-0.04308,"n",0.102,"n",7.90965,"n",9.50715,"n",11.52757,"n",4.66492,"n",7.11213,"n",0.33688,"n",6.72742,"n",0.559,"n",-4.333,"n",-12.97,"n",-8.44122,"n",-4.285,"n",-13.49,"n",-8.49849,"n",-4.499,"n",-13.16,"n",-8.63374,"n",89.7,"n",43,"n",62.5189,"n",89.1,"n",41.74,"n",61.5077,"n",89.7,"n",42.97,"n",62.4936,"n",NaN,NaN
"NWT","c1","cr1000",2018-12-23,2018,357,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",705.4,"n",700.9,"n",702.925,"n",17.11,"n",0,"n",6.33157,"n",NaN,"m",98.1503,"n",5.65346,"n",0,"n",0.73354,"n",-0.035,"n",-0.135,"n",-0.0851,"n",0.10142,"n",7.51753,"n",9.15743,"n",11.48458,"n",4.66701,"n",7.11101,"n",0.33672,"n",6.73351,"n",0.559,"n",-2.609,"n",-11.68,"n",-6.72394,"n",-2.657,"n",-11.99,"n",-6.77294,"n",-2.8,"n",-11.85,"n",-6.90351,"n",65.53,"n",15.63,"n",37.8537,"n",64.66,"n",14.61,"n",36.7255,"n",65.4,"n",15.5,"n",37.666,"n",NaN,NaN
"NWT","c1","cr1000",2018-12-24,2018,358,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",702.1,"n",699.5,"n",700.86,"n",13.29,"n",0,"n",1.93374,"n",NaN,"m",42.058,"n",2.42254,"n",0.18,"n",0.71908,"n",-0.122,"n",-0.174,"n",-0.15296,"n",0.101,"n",7.43476,"n",8.67299,"n",11.39486,"n",4.67008,"n",7.10835,"n",0.33636,"n",6.73781,"n",0.55956,"n",-3.074,"n",-13.29,"n",-6.68788,"n",-3.253,"n",-13.39,"n",-6.7381,"n",-3.384,"n",-13.53,"n",-6.86581,"n",89.7,"n",58.3,"n",73.1942,"n",89.3,"n",57.19,"n",72.406,"n",89.6,"n",58.19,"n",73.1571,"n",NaN,NaN
"NWT","c1","cr1000",2018-12-25,2018,359,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",702.2,"n",696.6,"n",699.86,"n",3.038,"n",0,"n",0.57516,"n",NaN,"m",96.3294,"n",5.54857,"n",0.00999999999999979,"n",0.72346,"n",-0.156,"n",-0.202,"n",-0.17557,"n",0.1009,"n",7.41585,"n",8.50597,"n",11.21958,"n",4.67363,"n",7.10628,"n",0.33633,"n",6.74192,"n",0.56,"n",0.713,"n",-16.32,"n",-9.25867,"n",0.689,"n",-16.63,"n",-9.29815,"n",0.451,"n",-16.53,"n",-9.42496,"n",86.8,"n",32.29,"n",68.3835,"n",85.8,"n",31.15,"n",67.3893,"n",86.4,"n",32.15,"n",68.25,"n",NaN,NaN
"NWT","c1","cr1000",2018-12-26,2018,360,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",697.4,"n",692.4,"n",695.343,"n",7.311,"n",0,"n",0.93822,"n",NaN,"m",91.3726,"n",5.26306,"n",0.0600000000000005,"n",0.73404,"n",-0.18,"n",-0.234,"n",-0.20976,"n",0.1,"n",7.31957,"n",8.2884,"n",10.99792,"n",4.67636,"n",7.10386,"n",0.33603,"n",6.74839,"n",0.56,"n",0.296,"n",-14.36,"n",-6.61649,"n",0.555,"n",-14.43,"n",-6.66943,"n",0.201,"n",-14.53,"n",-6.79475,"n",95.4,"n",43.24,"n",70.6042,"n",94.8,"n",42.35,"n",69.803,"n",95.4,"n",43.31,"n",70.5063,"n",NaN,NaN
"NWT","c1","cr1000",2018-12-27,2018,361,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",696.2,"n",690.7,"n",693.012,"n",3.293,"n",0,"n",0.51765,"n",NaN,"m",31.3997,"n",1.80863,"n",0.0800000000000001,"n",0.72772,"n",-0.21,"n",-0.292,"n",-0.24308,"n",0.09981,"n",7.26884,"n",8.16556,"n",10.76333,"n",4.67728,"n",7.10153,"n",0.336,"n",6.75347,"n",0.56,"n",-8.93,"n",-21.44,"n",-16.01368,"n",-8.86,"n",-21.91,"n",-16.09674,"n",-8.97,"n",-21.72,"n",-16.24097,"n",92,"n",62.13,"n",83.4153,"n",91,"n",60.93,"n",82.5738,"n",92.2,"n",61.92,"n",83.4708,"n",NaN,NaN
"NWT","c1","cr1000",2018-12-28,2018,362,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",698.8,"n",695.4,"n",697.363,"n",3.175,"n",0,"n",0.39199,"n",NaN,"m",17.9404,"n",1.03337,"n",0.0399999999999991,"n",0.73845,"n",-0.271,"n",-0.385,"n",-0.32831,"n",0.09894,"n",7.21992,"n",7.99051,"n",10.44521,"n",4.67985,"n",7.09999,"n",0.33605,"n",6.75652,"n",0.56,"n",-12.9,"n",-25.06,"n",-17.73222,"n",-12.9,"n",-25.2,"n",-17.81458,"n",-13.04,"n",-25.32,"n",-17.95597,"n",86.9,"n",71.97,"n",81.5364,"n",86.1,"n",70.91,"n",80.4997,"n",86.8,"n",71.88,"n",81.4716,"n",NaN,NaN
"NWT","c1","cr1000",2018-12-29,2018,363,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",700.1,"n",696.3,"n",698.438,"n",14.66,"n",0,"n",4.58178,"n",NaN,"m",104.9721,"n",6.04639,"n",0.0300000000000011,"n",0.7745,"n",-0.365,"n",-0.502,"n",-0.43862,"n",0.09757,"n",7.10424,"n",7.82954,"n",10.15243,"n",4.68226,"n",7.09901,"n",0.336,"n",6.76236,"n",0.56,"n",-1.233,"n",-24.99,"n",-9.09975,"n",-1.233,"n",-25.07,"n",-9.15078,"n",-1.398,"n",-25.22,"n",-9.29579,"n",88.2,"n",13.51,"n",44.8912,"n",88.1,"n",12.52,"n",43.7806,"n",89.4,"n",13.39,"n",44.7829,"n",NaN,NaN
"NWT","c1","cr1000",2018-12-30,2018,364,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",700.3,"n",690.4,"n",694.146,"n",19.09,"n",0,"n",3.87801,"n",NaN,"m",96.421,"n",5.55385,"n",0,"n",0.77165,"n",-0.423,"n",-0.502,"n",-0.47233,"n",0.09621,"n",7.12894,"n",7.72499,"n",9.89757,"n",4.68381,"n",7.09878,"n",0.336,"n",6.76805,"n",0.56,"n",-1.097,"n",-10.33,"n",-4.93072,"n",-1.12,"n",-10.41,"n",-4.97628,"n",-1.287,"n",-10.57,"n",-5.0974,"n",82.5,"n",37.71,"n",56.0813,"n",81.6,"n",36.59,"n",55.0981,"n",82.4,"n",37.59,"n",55.9338,"n",NaN,NaN
"NWT","c1","cr1000",2018-12-31,2018,365,NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",NaN,"m",698.5,"n",690.5,"n",694.563,"n",7.428,"n",0,"n",0.98782,"n",NaN,"m",24.4661,"n",1.40925,"n",0.229999999999999,"n",0.77867,"n",-0.417,"n",-0.51,"n",-0.44788,"n",0.09513,"n",7.02971,"n",7.64593,"n",9.7659,"n",4.68461,"n",7.09606,"n",0.336,"n",6.77022,"n",0.56,"n",-9.81,"n",-26.77,"n",-17.56132,"n",-9.83,"n",-27.22,"n",-17.64132,"n",-9.98,"n",-27.05,"n",-17.77319,"n",92.9,"n",62.35,"n",77.1713,"n",91.7,"n",61.09,"n",76.0058,"n",92.9,"n",62.14,"n",77.0806,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-01,2019,1,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",699.4,"n",695.4,"n",697.072,"n",9.47,"n",0,"n",1.30953,"n",NaN,"m",33.4846999,"n",1.928719,"n",0,"n",0.79176,"n",-0.49,"n",-0.66,"n",-0.57969,"n",0.09358,"n",6.76628,"n",7.33489,"n",9.49382,"n",4.68412,"n",7.09202,"n",0.33597,"n",6.77401,"n",0.56,"n",-7.139,"n",-25.26,"n",-15.05877,"n",-6.972,"n",-25.38,"n",-15.11807,"n",-7.091,"n",-25.53,"n",-15.25881,"n",85.1,"n",41.4,"n",66.6922,"n",84.8,"n",39.92,"n",65.5177,"n",86.2,"n",41.09,"n",66.6565,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-02,2019,2,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",703.2,"n",698.3,"n",701.309,"n",3.136,"n",0,"n",0.72522,"n",NaN,"m",101.03088339,"n",5.819379,"n",0,"n",0.79379,"n",-0.646,"n",-0.764,"n",-0.70656,"n",0.0918,"n",6.58351,"n",7.01751,"n",9.19646,"n",4.68043,"n",7.08657,"n",0.33551,"n",6.77861,"n",0.56,"n",1.158,"n",-22.74,"n",-12.75166,"n",1.134,"n",-22.83,"n",-12.81499,"n",0.991,"n",-22.98,"n",-12.94767,"n",83,"n",13.39,"n",57.0582,"n",81,"n",12.4,"n",55.8571,"n",81.9,"n",13.15,"n",56.9521,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-03,2019,3,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",705,"n",701.5,"n",703.474,"n",12.37,"n",0,"n",3.07819,"n",NaN,"m",109.39638544,"n",6.301232,"n",0,"n",0.78806,"n",-0.698,"n",-0.795,"n",-0.76171,"n",0.0903,"n",6.57419,"n",6.82399,"n",8.96021,"n",4.67531,"n",7.08188,"n",0.335,"n",6.7834,"n",0.56,"n",5.63,"n",-14.53,"n",-1.55049,"n",5.63,"n",-14.63,"n",-1.58241,"n",5.512,"n",-14.72,"n",-1.68313,"n",77.9,"n",24.37,"n",44.1373,"n",76.74,"n",23.21,"n",43.0858,"n",77.55,"n",24.03,"n",43.9089,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-04,2019,4,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",706.3,"n",702.5,"n",704.764,"n",18.38,"n",0,"n",3.24168,"n",NaN,"m",87.45310908,"n",5.037299,"n",0,"n",0.78217,"n",-0.523,"n",-0.718,"n",-0.61531,"n",0.09,"n",6.76142,"n",6.90715,"n",8.93187,"n",4.66778,"n",7.07795,"n",0.335,"n",6.78601,"n",0.56,"n",7.488,"n",-3.838,"n",1.31928,"n",7.44,"n",-4.141,"n",1.27008,"n",7.345,"n",-3.934,"n",1.1821,"n",60.31,"n",19.42,"n",34.1614,"n",59.36,"n",18.45,"n",33.1673,"n",59.79,"n",19.26,"n",33.9712,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-05,2019,5,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",706.5,"n",700.3,"n",704.276,"n",7.997,"n",0,"n",0.97688,"n",NaN,"m",105.66385457,"n",6.086238,"n",0.00999999999999979,"n",0.77486,"n",-0.459,"n",-0.534,"n",-0.49599,"n",0.09,"n",6.79381,"n",6.97963,"n",8.97444,"n",4.66485,"n",7.07558,"n",0.335,"n",6.78837,"n",0.56,"n",6.535,"n",-5.85,"n",-0.17674,"n",6.607,"n",-5.922,"n",-0.23215,"n",6.535,"n",-5.994,"n",-0.31955,"n",66.32,"n",16.47,"n",39.734,"n",65.57,"n",15.4,"n",38.7771,"n",66.2,"n",16.12,"n",39.6126,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-06,2019,6,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",701.2,"n",692.8,"n",695.681,"n",11.35,"n",0,"n",1.91301,"n",NaN,"m",87.14245226,"n",5.019406,"n",0.200000000000001,"n",0.76575,"n",-0.393,"n",-0.468,"n",-0.42887,"n",0.09,"n",6.90199,"n",7.05722,"n",9.01257,"n",4.66168,"n",7.07519,"n",0.33484,"n",6.79294,"n",0.56,"n",1.097,"n",-8.34,"n",-2.61867,"n",1.049,"n",-8.48,"n",-2.67478,"n",0.906,"n",-8.58,"n",-2.77078,"n",87.9,"n",29.14,"n",59.7688,"n",87.3,"n",28,"n",58.8981,"n",87.8,"n",28.92,"n",59.6712,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-07,2019,7,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",703.8,"n",693.8,"n",698.056,"n",22.68,"n",0,"n",3.9896,"n",NaN,"m",23.65333757,"n",1.362432,"n",0.56,"n",0.81685,"n",-0.393,"n",-0.458,"n",-0.4175,"n",0.09,"n",6.91813,"n",7.12379,"n",9.0675,"n",4.65756,"n",7.07607,"n",0.33429,"n",6.79713,"n",0.56,"n",-5.899,"n",-10.43,"n",-7.36938,"n",-5.971,"n",-10.5,"n",-7.43499,"n",-6.09,"n",-10.64,"n",-7.56677,"n",87.4,"n",58.67,"n",74.5089,"n",86.8,"n",57.41,"n",73.68,"n",87.6,"n",58.6,"n",74.6256,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-08,2019,8,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",713,"n",700.7,"n",708.839,"n",21.62,"n",0,"n",3.62817,"n",NaN,"m",104.29279143,"n",6.007265,"n",0.0199999999999996,"n",0.84837,"n",-0.447,"n",-0.505,"n",-0.47865,"n",0.09,"n",6.8563,"n",7.09129,"n",9.05174,"n",4.65197,"n",7.07698,"n",0.33426,"n",6.80078,"n",0.56,"n",0.356,"n",-11.28,"n",-5.13387,"n",0.283,"n",-11.44,"n",-5.1922,"n",0.164,"n",-11.49,"n",-5.30813,"n",80.7,"n",33.13,"n",61.8266,"n",79.81,"n",32.26,"n",60.9196,"n",80.8,"n",33.49,"n",61.849,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-09,2019,9,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",712.7,"n",706.3,"n",709.723,"n",13.27,"n",0,"n",2.00487,"n",NaN,"m",91.18780001,"n",5.252417,"n",0,"n",0.83331,"n",-0.479,"n",-0.609,"n",-0.5517,"n",0.08937,"n",6.6959,"n",6.95428,"n",8.97139,"n",4.64677,"n",7.07597,"n",0.33419,"n",6.80235,"n",0.56,"n",5.56,"n",-11.77,"n",-1.97299,"n",5.534,"n",-11.89,"n",-2.02533,"n",5.511,"n",-11.94,"n",-2.12685,"n",86.5,"n",26.63,"n",51.7821,"n",85.3,"n",25.68,"n",50.8561,"n",86.3,"n",26.51,"n",51.6796,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-10,2019,10,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",708,"n",703.8,"n",705.941,"n",11.88,"n",0,"n",1.65222,"n",NaN,"m",86.63322109,"n",4.990074,"n",0,"n",0.79272,"n",-0.427,"n",-0.563,"n",-0.50267,"n",0.08927,"n",6.83663,"n",6.99147,"n",8.95472,"n",4.6379,"n",7.07356,"n",0.33408,"n",6.80692,"n",0.56,"n",5.186,"n",-2.921,"n",0.90565,"n",5.185,"n",-3.041,"n",0.85665,"n",5.058,"n",-3.064,"n",0.77505,"n",73.97,"n",29.35,"n",45.0169,"n",73.25,"n",28.35,"n",44.0863,"n",73.71,"n",29.11,"n",44.83,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-11,2019,11,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",705.9,"n",702.2,"n",703.672,"n",3.822,"n",0,"n",0.43945,"n",NaN,"m",2.33735066,"n",0.134631,"n",1.99,"n",0.89362,"n",-0.383,"n",-0.439,"n",-0.40079,"n",0.09,"n",6.94241,"n",7.10938,"n",9.0284,"n",4.636,"n",7.07381,"n",0.33403,"n",6.81133,"n",0.56,"n",-2.778,"n",-9.02,"n",-5.75468,"n",-2.802,"n",-9.14,"n",-5.82488,"n",-2.969,"n",-9.23,"n",-5.93337,"n",94,"n",70.29,"n",89.8247,"n",93.6,"n",69.54,"n",89.437,"n",94,"n",70.16,"n",89.7908,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-12,2019,12,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",706.9,"n",704.1,"n",705.337,"n",3.097,"n",0,"n",0.46147,"n",NaN,"m",3.54575212,"n",0.204235,"n",0.0400000000000009,"n",0.9961,"n",-0.375,"n",-0.396,"n",-0.38711,"n",0.09,"n",7.03852,"n",7.20551,"n",9.09444,"n",4.636,"n",7.07624,"n",0.33438,"n",6.81574,"n",0.56,"n",-4.768,"n",-17.23,"n",-9.69699,"n",-4.696,"n",-17.43,"n",-9.76482,"n",-4.816,"n",-17.54,"n",-9.8764,"n",92.5,"n",63.16,"n",85.3062,"n",91.4,"n",62.55,"n",84.674,"n",92.2,"n",63.18,"n",85.1837,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-13,2019,13,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",707.2,"n",704.9,"n",705.992,"n",3.175,"n",0,"n",0.62077,"n",NaN,"m",52.51749373,"n",3.025008,"n",0.00999999999999979,"n",0.97383,"n",-0.38,"n",-0.444,"n",-0.40547,"n",0.09,"n",7.09358,"n",7.29195,"n",9.16576,"n",4.636,"n",7.07982,"n",0.3349,"n",6.81731,"n",0.56,"n",-2.697,"n",-23.61,"n",-15.32613,"n",-2.731,"n",-23.97,"n",-15.4288,"n",-2.79,"n",-23.88,"n",-15.57497,"n",88.3,"n",41.81,"n",74.4663,"n",86.9,"n",40.89,"n",73.5519,"n",88.3,"n",41.81,"n",74.6122,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-14,2019,14,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",708.7,"n",705.4,"n",706.869,"n",5.919,"n",0,"n",1.42215,"n",NaN,"m",130.42510496,"n",7.512486,"n",0,"n",0.96738,"n",-0.426,"n",-0.521,"n",-0.47289,"n",0.08941,"n",7.06042,"n",7.30001,"n",9.19,"n",4.63644,"n",7.08199,"n",0.335,"n",6.82108,"n",0.56,"n",2.015,"n",-21.8,"n",-10.06422,"n",1.966,"n",-21.9,"n",-10.12669,"n",1.944,"n",-22.04,"n",-10.22749,"n",84.4,"n",16.56,"n",59.4725,"n",83.9,"n",15.46,"n",58.4556,"n",84.7,"n",16.16,"n",59.2783,"n",NaN,NaN
"NWT","c1","	cr1000",2019-01-15,2019,15,NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",706.6,"n",703.1,"n",705.04,"n",11.88,"n",0,"n",2.06113,"n",NaN,"m",66.50974448,"n",3.830962,"n",0,"n",0.95683,"n",-0.509,"n",-0.569,"n",-0.53788,"n",0.089,"n",7.03072,"n",7.27897,"n",9.17812,"n",4.63701,"n",7.082,"n",0.335,"n",6.82587,"n",0.56,"n",2.621,"n",-17.59,"n",-4.12019,"n",2.622,"n",-17.69,"n",-4.16663,"n",2.551,"n",-17.78,"n",-4.26042,"n",81.9,"n",29.22,"n",58.4404,"n",81.1,"n",27.84,"n",57.527,"n",81.4,"n",28.9,"n",58.2174,"n",NaN,NaN
